"id_muni2015","name_muni2015_en","name_muni2015_jp","totalpop1980","totalpop1985","totalpop1990","totalpop1995","totalpop2000","totalpop2005","totalpop2010","totalpop2015","totalpop2020"
"2205","Goshogawara-shi, Aomori","青森県 五所川原市","68738","67033","63843","63383","63208","62181","58421","55181","51415"
"2206","Towada-shi, Aomori","青森県 十和田市","67050","69106","68097","69146","69630","68359","66110","63429","60378"
"2207","Misawa-shi, Aomori","青森県 三沢市","39962","41425","41342","41605","42495","42425","41258","40196","39152"
"2208","Mutsu-shi, Aomori","青森県 むつ市","71567","71857","68637","67969","67022","64052","61066","58493","54103"
"2209","Tsugaru-shi, Aomori","青森県 つがる市","46869","46070","43699","42384","41320","40091","37243","33316","30934"
"2210","Hirakawa-shi, Aomori","青森県 平川市","38979","38932","37948","36876","36454","35336","33764","32106","30567"
"2301","Hiranai-machi, Higashitsugaru-gun, Aomori","青森県 東津軽郡 平内町","17501","17246","16103","15441","14528","13483","12361","11142","10126"
"2303","Imabetsu-machi, Higashitsugaru-gun, Aomori","青森県 東津軽郡 今別町","7113","6099","4978","4737","4124","3816","3217","2756","2334"
"2304","Yomogita-mura, Higashitsugaru-gun, Aomori","青森県 東津軽郡 蓬田村","4360","4275","4052","3786","3480","3405","3271","2896","2540"
"2307","Sotogahama-machi, Higashitsugaru-gun, Aomori","青森県 東津軽郡 外ヶ浜町","14955","12855","10663","9813","9170","8215","7089","6198","5401"
"2321","Ajigasawa-machi, Nishitsugaru-gun, Aomori","青森県 西津軽郡 鰺ヶ沢町","17402","16381","14899","14077","13551","12662","11449","10126","9044"
"2323","Fukaura-machi, Nishitsugaru-gun, Aomori","青森県 西津軽郡 深浦町","15445","14307","13335","12546","11799","10910","9691","8429","7346"
"2343","Nishimeya-mura, Nakatsugaru-gun, Aomori","青森県 中津軽郡 西目屋村","2812","2474","2225","2138","2049","1597","1594","1415","1265"
"2361","Fujisaki-machi, Minamitsugaru-gun, Aomori","青森県 南津軽郡 藤崎町","17787","17620","17139","16940","16858","16495","16021","15179","14573"
"2362","Owani-machi, Minamitsugaru-gun, Aomori","青森県 南津軽郡 大鰐町","16312","15313","14751","13990","12881","11921","10978","9676","8665"
"2367","Inakadate-mura, Minamitsugaru-gun, Aomori","青森県 南津軽郡 田舎館村","10053","9722","9370","9151","8835","8541","8153","7783","7326"
"2381","Itayanagi-machi, Kitatsugaru-gun, Aomori","青森県 北津軽郡 板柳町","19215","18504","17766","17320","16840","16222","15227","13935","12700"
"2384","Tsuruta-machi, Kitatsugaru-gun, Aomori","青森県 北津軽郡 鶴田町","16892","16627","16306","16126","15795","15218","14270","13392","12074"
"2387","Nakadomari-machi, Kitatsugaru-gun, Aomori","青森県 北津軽郡 中泊町","19968","18568","17354","15998","15325","14184","12743","11187","9657"
"2401","Noheji-machi, Kamikita-gun, Aomori","青森県 上北郡 野辺地町","18419","18351","16750","15969","16012","15218","14314","13524","12374"
"2402","Shichinohe-machi, Kamikita-gun, Aomori","青森県 上北郡 七戸町","22707","22342","21237","20209","19357","18471","16759","15709","14556"
"2405","Rokunohe-machi, Kamikita-gun, Aomori","青森県 上北郡 六戸町","10532","10931","10615","10523","10481","10430","10241","10423","10447"
"2406","Yokohama-machi, Kamikita-gun, Aomori","青森県 上北郡 横浜町","6590","6626","6126","5806","5508","5097","4881","4535","4229"
"2408","Tohoku-machi, Kamikita-gun, Aomori","青森県 上北郡 東北町","22587","22333","21553","21270","20591","20016","19106","17955","16428"
"2411","Rokkasho-mura, Kamikita-gun, Aomori","青森県 上北郡 六ヶ所村","11104","11003","10071","11063","11849","11401","11095","10536","10367"
"2412","Oirase-cho, Kamikita-gun, Aomori","青森県 上北郡 おいらせ町","17637","18632","19120","21031","23220","24172","24211","24222","24273"
"2423","Oma-machi, Shimokita-gun, Aomori","青森県 下北郡 大間町","7624","7487","7125","6606","6566","6212","6340","5227","4718"
"2424","Higashidori-mura, Shimokita-gun, Aomori","青森県 下北郡 東通村","9975","9675","8794","8045","7975","8042","7252","6607","5955"
"2425","Kazamaura-mura, Shimokita-gun, Aomori","青森県 下北郡 風間浦村","3917","3712","3295","3012","2793","2603","2463","1976","1636"
"2426","Sai-mura, Shimokita-gun, Aomori","青森県 下北郡 佐井村","4174","3634","3348","3173","3010","2843","2422","2148","1788"
"2441","Sannohe-machi, Sannohe-gun, Aomori","青森県 三戸郡 三戸町","15606","15200","14440","13740","13223","12261","11299","10135","9082"
"2442","Gonohe-machi, Sannohe-gun, Aomori","青森県 三戸郡 五戸町","23720","23638","22525","21666","21318","20138","18712","17433","16042"
"2443","Takko-machi, Sannohe-gun, Aomori","青森県 三戸郡 田子町","8878","8508","8106","7681","7288","6883","6175","5554","4968"
"2445","Nambu-cho, Sannohe-gun, Aomori","青森県 三戸郡 南部町","24495","24053","23383","23041","22596","21552","19853","18312","16809"
"2446","Hashikami-cho, Sannohe-gun, Aomori","青森県 三戸郡 階上町","10199","11547","12959","14428","15618","15356","14699","14025","13496"
"2450","Shingo-mura, Sannohe-gun, Aomori","青森県 三戸郡 新郷村","4332","4134","3724","3498","3343","3143","2851","2509","2197"
"3201","Morioka-shi, Iwate","岩手県 盛岡市","272814","287312","292632","300723","302857","300746","298348","297631","289731"
"3202","Miyako-shi, Iwate","岩手県 宮古市","78617","77024","72538","69587","66986","63588","59430","56676","50369"
"3203","Ofunato-shi, Iwate","岩手県 大船渡市","50132","49041","47219","46277","45160","43331","40737","38058","34728"
"3205","Hanamaki-shi, Iwate","岩手県 花巻市","105678","106747","106727","107112","107175","105028","101438","97702","93193"
"3206","Kitakami-shi, Iwate","岩手県 北上市","76633","80248","82902","87969","91501","94321","93138","93511","93045"
"3207","Kuji-shi, Iwate","岩手県 久慈市","43683","43402","42758","41225","40178","39141","36872","35642","33043"
"3208","Tono-shi, Iwate","岩手県 遠野市","37382","36312","34923","33898","33108","31402","29331","28062","25366"
"3209","Ichinoseki-shi, Iwate","岩手県 一関市","147465","146065","144896","143974","140825","135722","127642","121583","111932"
"3210","Rikuzentakata-shi, Iwate","岩手県 陸前高田市","29356","28404","27242","26129","25676","24709","23300","19758","18262"
"3211","Kamaishi-shi, Iwate","岩手県 釜石市","65250","60007","52484","49447","46521","42987","39574","36802","32078"
"3213","Ninohe-shi, Iwate","岩手県 二戸市","37537","37285","35017","33755","33102","31477","29702","27611","25513"
"3214","Hachimantai-shi, Iwate","岩手県 八幡平市","34926","33770","33287","32751","32485","31079","28680","26355","24023"
"3215","Oshu-shi, Iwate","岩手県 奥州市","130318","132039","132116","133228","133056","130171","124746","119422","112937"
"3216","Takizawa-shi, Iwate","岩手県 滝沢市","25686","31733","38108","44189","51241","53560","53857","55463","55579"
"3301","Shizukuishi-cho, Iwate-gun, Iwate","岩手県 岩手郡 雫石町","18696","19127","19013","19373","19750","19055","18033","16981","15731"
"3302","Kuzumaki-machi, Iwate-gun, Iwate","岩手県 岩手郡 葛巻町","11972","11231","10364","9536","8725","8021","7304","6344","5634"
"3303","Iwate-machi, Iwate-gun, Iwate","岩手県 岩手郡 岩手町","20350","19885","19141","18264","17372","16254","14984","13692","12285"
"3321","Shiwa-cho, Shiwa-gun, Iwate","岩手県 紫波郡 紫波町","27787","28892","29856","31311","33038","33692","33288","32614","32147"
"3322","Yahaba-cho, Shiwa-gun, Iwate","岩手県 紫波郡 矢巾町","17465","18714","19920","21919","25268","27085","27205","27678","28056"
"3366","Nishiwaga-machi, Waga-gun, Iwate","岩手県 和賀郡 西和賀町","9989","9520","8973","8594","7983","7375","6602","5880","5134"
"3381","Kanegasaki-cho, Isawa-gun, Iwate","岩手県 胆沢郡 金ケ崎町","14973","16250","15672","15923","16383","16396","16325","15895","15535"
"3402","Hiraizumi-cho, Nishiiwai-gun, Iwate","岩手県 西磐井郡 平泉町","9253","9703","9493","9288","9054","8819","8345","7868","7252"
"3441","Sumita-cho, Kesen-gun, Iwate","岩手県 気仙郡 住田町","9036","8702","8228","7783","7305","6848","6190","5720","5045"
"3461","Otsuchi-cho, Kamihei-gun, Iwate","岩手県 上閉伊郡 大槌町","21292","20258","19074","18301","17480","16516","15276","11759","11004"
"3482","Yamada-machi, Shimohei-gun, Iwate","岩手県 下閉伊郡 山田町","25321","24602","22925","22019","21214","20142","18617","15826","14320"
"3483","Iwaizumi-cho, Shimohei-gun, Iwate","岩手県 下閉伊郡 岩泉町","18236","16959","15164","13879","12845","11914","10804","9841","8726"
"3484","Tanohata-mura, Shimohei-gun, Iwate","岩手県 下閉伊郡 田野畑村","5225","5199","5019","4806","4529","4241","3843","3466","3059"
"3485","Fudai-mura, Shimohei-gun, Iwate","岩手県 下閉伊郡 普代村","4023","4013","3909","3796","3583","3358","3088","2795","2487"
"3501","Karumai-machi, Kunohe-gun, Iwate","岩手県 九戸郡 軽米町","13768","13487","12646","12290","11863","10997","10209","9333","8421"
"3503","Noda-mura, Kunohe-gun, Iwate","岩手県 九戸郡 野田村","5304","5382","5285","5204","5195","5019","4632","4149","3936"
"3506","Kunohe-mura, Kunohe-gun, Iwate","岩手県 九戸郡 九戸村","8496","8073","7985","7727","7324","6974","6507","5865","5378"
"3507","Hirono-cho, Kunohe-gun, Iwate","岩手県 九戸郡 洋野町","24403","23818","22802","21322","20465","19524","17913","16693","15091"
"3524","Ichinohe-machi, Ninohe-gun, Iwate","岩手県 二戸郡 一戸町","20861","20407","18610","17906","16933","15549","14187","12919","11494"
"4100","Sendai-shi, Miyagi","宮城県 仙台市","792036","857335","918398","971297","1008130","1025098","1045986","1082159","1096704"
"4202","Ishinomaki-shi, Miyagi","宮城県 石巻市","186094","186587","182911","178923","174778","167324","160826","147214","140151"
"4203","Shiogama-shi, Miyagi","宮城県 塩竈市","61040","61825","62025","63566","61547","59357","56490","54187","52203"
"4205","Kesennuma-shi, Miyagi","宮城県 気仙沼市","92246","91468","88152","84848","82394","78011","73489","64988","61147"
"4206","Shiroishi-shi, Miyagi","宮城県 白石市","41275","42262","42030","41852","40793","39492","37422","35272","32758"
"4207","Natori-shi, Miyagi","宮城県 名取市","49715","50897","53732","61993","67216","68662","73134","76668","78718"
"4208","Kakuda-shi, Miyagi","宮城県 角田市","33731","35119","35431","35316","34354","33199","31336","30180","27976"
"4209","Tagajo-shi, Miyagi","宮城県 多賀城市","50785","54436","58456","60625","61457","62745","63060","62096","62827"
"4211","Iwanuma-shi, Miyagi","宮城県 岩沼市","34910","36519","38091","40072","41407","43921","44187","44678","44068"
"4212","Tome-shi, Miyagi","宮城県 登米市","98568","99182","98231","96832","93769","89316","83969","81959","76037"
"4213","Kurihara-shi, Miyagi","宮城県 栗原市","95801","95042","91852","88552","84947","80248","74932","69906","64637"
"4214","Higashimatsushima-shi, Miyagi","宮城県 東松島市","36865","39280","40424","42778","43180","43235","42903","39503","39098"
"4215","Osaki-shi, Miyagi","宮城県 大崎市","130266","133439","135208","138068","139313","138491","135147","133391","127330"
"4301","Zao-machi, Katta-gun, Miyagi","宮城県 刈田郡 蔵王町","13833","14175","14074","13915","13545","13318","12882","12316","11418"
"4302","Shichikashuku-machi, Katta-gun, Miyagi","宮城県 刈田郡 七ヶ宿町","2926","2543","2208","2174","2034","1871","1694","1461","1262"
"4321","Ogawara-machi, Shibata-gun, Miyagi","宮城県 柴田郡 大河原町","19332","20305","20901","21995","22767","23335","23530","23798","23571"
"4322","Murata-machi, Shibata-gun, Miyagi","宮城県 柴田郡 村田町","13370","13807","13632","13539","13166","12740","11995","11501","10666"
"4323","Shibata-machi, Shibata-gun, Miyagi","宮城県 柴田郡 柴田町","32106","35416","37315","38749","39485","39809","39341","39525","38271"
"4324","Kawasaki-machi, Shibata-gun, Miyagi","宮城県 柴田郡 川崎町","10636","10939","10797","10829","10872","10583","9978","9167","8345"
"4341","Marumori-machi, Igu-gun, Miyagi","宮城県 伊具郡 丸森町","20849","20598","19755","18941","17868","16792","15501","13972","12262"
"4361","Watari-cho, Watari-gun, Miyagi","宮城県 亘理郡 亘理町","27822","29263","30301","33034","34770","35132","34845","33589","33087"
"4362","Yamamoto-cho, Watari-gun, Miyagi","宮城県 亘理郡 山元町","17630","18236","18268","18815","18537","17713","16704","12315","12046"
"4401","Matsushima-machi, Miyagi-gun, Miyagi","宮城県 宮城郡 松島町","17246","17568","17431","17344","17059","16193","15085","14421","13323"
"4404","Shichigahama-machi, Miyagi-gun, Miyagi","宮城県 宮城郡 七ヶ浜町","16393","18106","19523","20668","21131","21068","20416","18652","18132"
"4406","Rifu-cho, Miyagi-gun, Miyagi","宮城県 宮城郡 利府町","11201","12031","16321","25135","29848","32257","33994","35835","35182"
"4421","Taiwa-cho, Kurokawa-gun, Miyagi","宮城県 黒川郡 大和町","18662","18768","18814","22856","24410","24509","24894","28244","28786"
"4422","Osato-cho, Kurokawa-gun, Miyagi","宮城県 黒川郡 大郷町","10172","10465","10426","10220","9768","9424","8927","8370","7813"
"4423","Tomiya-machi, Kurokawa-gun, Miyagi","宮城県 黒川郡 富谷町","13930","18053","24611","30224","35909","41593","47042","51591","NA"
"4424","Ohira-mura, Kurokawa-gun, Miyagi","宮城県 黒川郡 大衡村","5200","5548","5885","6028","5992","5607","5334","5703","5849"
"4444","Shikama-cho, Kami-gun, Miyagi","宮城県 加美郡 色麻町","8865","8794","8717","8463","8162","7856","7431","7238","6698"
"4445","Kami-machi, Kami-gun, Miyagi","宮城県 加美郡 加美町","30996","30849","30184","29466","28330","27212","25527","23743","21943"
"4501","Wakuya-cho, Toda-gun, Miyagi","宮城県 遠田郡 涌谷町","21319","21362","20871","20170","19313","18410","17494","16701","15388"
"4505","Misato-machi, Toda-gun, Miyagi","宮城県 遠田郡 美里町","28152","28862","28164","27980","27395","26329","25190","24852","23994"
"4581","Onagawa-cho, Oshika-gun, Miyagi","宮城県 牡鹿郡 女川町","16105","15246","14018","13044","11814","10723","10051","6334","6430"
"4606","Minamisanriku-cho, Motoyoshi-gun, Miyagi","宮城県 本吉郡 南三陸町","22243","21970","21401","20428","19860","18645","17429","12370","12225"
"5201","Akita-shi, Akita","秋田県 秋田市","304823","316550","322698","331597","336646","333109","323600","315814","307672"
"5202","Noshiro-shi, Akita","秋田県 能代市","76028","73649","69516","67816","65237","62858","59084","54730","49968"
"5203","Yokote-shi, Akita","秋田県 横手市","120479","119088","115761","112600","109004","103652","98367","92197","85555"
"5204","Odate-shi, Akita","秋田県 大館市","95529","94526","90098","88231","86288","82504","78946","74175","69237"
"5206","Oga-shi, Akita","秋田県 男鹿市","47829","45891","42723","40517","38130","35637","32294","28375","25154"
"5207","Yuzawa-shi, Akita","秋田県 湯沢市","65532","63949","62537","61169","58504","55290","50849","46613","42091"
"5209","Kazuno-shi, Akita","秋田県 鹿角市","45615","44499","42407","41184","39144","36753","34473","32038","29088"
"5210","Yurihonjo-shi, Akita","秋田県 由利本荘市","95748","96589","95489","94410","92843","89555","85229","79927","74707"
"5211","Katagami-shi, Akita","秋田県 潟上市","32895","33482","33470","34660","35711","35814","34442","33083","31720"
"5212","Daisen-shi, Akita","秋田県 大仙市","106428","105926","103564","100879","98326","93352","88301","82783","77657"
"5213","Kitaakita-shi, Akita","秋田県 北秋田市","51210","49356","46660","44794","42050","40049","36387","33224","30198"
